"","probeID","geneNames","ensemblID","distToTSS"
"8569","cg22814929",NA,NA,NA
"8570","cg27475152",NA,NA,NA
"8571","cg07011110",NA,NA,NA
"8572","cg17624892",NA,NA,NA
"8573","cg27464755",NA,NA,NA
"8574","cg12256080",NA,NA,NA
"8575","cg27028749",NA,NA,NA
"8576","cg24220122",NA,NA,NA
"8577","cg15981753",NA,NA,NA
"8578","cg06069731",NA,NA,NA
"8579","cg08717396",NA,NA,NA
"8580","cg24358465",NA,NA,NA
"8581","cg04424621",NA,NA,NA
"8582","cg21269897",NA,NA,NA
"8583","cg02599464",NA,NA,NA
"8584","cg05142576",NA,NA,NA
"8585","cg22349489",NA,NA,NA
"8586","cg02704907",NA,NA,NA
"8587","cg03099771",NA,NA,NA
"8588","cg26504906",NA,NA,NA
"8589","cg01371258",NA,NA,NA
"8590","cg03029060",NA,NA,NA
"8591","cg10046620",NA,NA,NA
"8592","cg17050972",NA,NA,NA
"8593","cg05882691",NA,NA,NA
"8594","cg18943383",NA,NA,NA
"8595","cg03221914",NA,NA,NA
"8596","cg23372001",NA,NA,NA
"8597","cg11037148",NA,NA,NA
"8598","cg00634577",NA,NA,NA
"8599","cg10608333",NA,NA,NA
"8600","cg18715868",NA,NA,NA
"8601","cg03833068",NA,NA,NA
"8602","cg25885771",NA,NA,NA
"8603","cg02367951",NA,NA,NA
"8604","cg07129274",NA,NA,NA
"8605","cg19435409",NA,NA,NA
"8606","cg02248540",NA,NA,NA
"8607","cg04676561",NA,NA,NA
"8608","cg03821311",NA,NA,NA
"8609","cg12181621",NA,NA,NA
"8610","cg22919370",NA,NA,NA
"8611","cg17651821",NA,NA,NA
"8612","cg10536916",NA,NA,NA
"8613","cg17965019",NA,NA,NA
"8614","cg17718302",NA,NA,NA
"8615","cg12629515",NA,NA,NA
"8616","cg17384145",NA,NA,NA
"8617","cg19459093",NA,NA,NA
"8618","cg25283823",NA,NA,NA
"8619","cg12351042",NA,NA,NA
"8620","cg03340878",NA,NA,NA
"8621","cg05261824",NA,NA,NA
"8622","cg12706983",NA,NA,NA
"8623","cg13665593",NA,NA,NA
"8624","cg00743372",NA,NA,NA
"8625","cg22950391",NA,NA,NA
"8626","cg08307580",NA,NA,NA
"8627","cg24986572",NA,NA,NA
"8628","cg26875522",NA,NA,NA
"8629","cg12561748",NA,NA,NA
"8630","cg19217872",NA,NA,NA
"8631","cg26450541",NA,NA,NA
"8632","cg20029652",NA,NA,NA
"8633","cg04878727",NA,NA,NA
"8634","cg03849074",NA,NA,NA
"8635","cg21750589",NA,NA,NA
"8636","cg20850981",NA,NA,NA
"8637","cg02622316",NA,NA,NA
"8638","cg07660236",NA,NA,NA
"8639","cg26170660",NA,NA,NA
"8640","cg13283751",NA,NA,NA
"8641","cg21824213",NA,NA,NA
"8642","cg15629064",NA,NA,NA
"8643","cg05293407",NA,NA,NA
"8644","cg25133685",NA,NA,NA
"8645","cg05779068",NA,NA,NA
"8646","cg14258236",NA,NA,NA
"8647","cg24076830",NA,NA,NA
"8648","cg20856834",NA,NA,NA
"8649","cg03608577",NA,NA,NA
"8650","cg04737405",NA,NA,NA
"8651","cg21414251",NA,NA,NA
"8652","cg02117021",NA,NA,NA
"8653","cg01078434",NA,NA,NA
"8654","cg15320474",NA,NA,NA
"8655","cg07326586",NA,NA,NA
"8656","cg05661333",NA,NA,NA
"8657","cg24847163",NA,NA,NA
"8658","cg05598246",NA,NA,NA
"8659","cg19382714",NA,NA,NA
"8660","cg14402472",NA,NA,NA
"8661","cg24703717",NA,NA,NA
"8662","cg21529533",NA,NA,NA
"8663","cg07163603",NA,NA,NA
"8664","cg20879959",NA,NA,NA
"8665","cg23244913",NA,NA,NA
"8666","cg04623837",NA,NA,NA
"8667","cg12909005",NA,NA,NA
"8668","cg01716083",NA,NA,NA
"8669","cg04802801",NA,NA,NA
"8670","cg08878352",NA,NA,NA
"8671","cg26014796",NA,NA,NA
"8672","cg11724134",NA,NA,NA
"8673","cg00679556",NA,NA,NA
"8674","cg15238224",NA,NA,NA
"8675","cg09196959",NA,NA,NA
"8676","cg07405796",NA,NA,NA
"8677","cg17232861",NA,NA,NA
"8678","cg27091343",NA,NA,NA
"8679","cg06051311",NA,NA,NA
"8680","cg18556540",NA,NA,NA
"8681","cg14694232",NA,NA,NA
"8682","cg27519140",NA,NA,NA
"8683","cg13135180",NA,NA,NA
"8684","cg17475918",NA,NA,NA
"8685","cg04273431",NA,NA,NA
"8686","cg21264055",NA,NA,NA
"8687","cg14284643",NA,NA,NA
"8688","cg23654545",NA,NA,NA
"8689","cg18015044",NA,NA,NA
"8690","cg26884376",NA,NA,NA
"8691","cg04513728",NA,NA,NA
"8692","cg01852131",NA,NA,NA
"8693","cg13964084",NA,NA,NA
"8694","cg13118748",NA,NA,NA
"8695","cg23938476",NA,NA,NA
"8696","cg24450157",NA,NA,NA
"8697","cg08810779",NA,NA,NA
"8698","cg24353833",NA,NA,NA
"8699","cg16979445",NA,NA,NA
"8700","cg10277195",NA,NA,NA
"8701","cg12814525",NA,NA,NA
"8702","cg26259575",NA,NA,NA
"8703","cg01944444",NA,NA,NA
"8704","cg24000189",NA,NA,NA
"8705","cg12478978",NA,NA,NA
"8706","cg17067528",NA,NA,NA
"8707","cg03270204",NA,NA,NA
"8708","cg11977634",NA,NA,NA
"8709","cg23142900",NA,NA,NA
"8710","cg00296685",NA,NA,NA
"8711","cg09408780",NA,NA,NA
"8712","cg14034870",NA,NA,NA
"8713","cg04645843",NA,NA,NA
"8714","cg20965815",NA,NA,NA
"8715","cg27305662",NA,NA,NA
"8716","cg16150435",NA,NA,NA
"8717","cg08424423",NA,NA,NA
"8718","cg24735489",NA,NA,NA
"8719","cg09508556",NA,NA,NA
"8720","cg22458065",NA,NA,NA
"8721","cg04824716",NA,NA,NA
"8722","cg09045681",NA,NA,NA
"8723","cg23654219",NA,NA,NA
"8724","cg27388462",NA,NA,NA
"8725","cg13083810",NA,NA,NA
"8726","cg10409680",NA,NA,NA
"8727","cg16097079",NA,NA,NA
"8728","cg17554194",NA,NA,NA
"8729","cg04747510",NA,NA,NA
"8730","cg14228840",NA,NA,NA
"8731","cg13784557",NA,NA,NA
"8732","cg07971188",NA,NA,NA
"8733","cg05399360",NA,NA,NA
"8734","cg17489752",NA,NA,NA
"8735","cg04136480",NA,NA,NA
"8736","cg16268563",NA,NA,NA
"8737","cg26991292",NA,NA,NA
"8738","cg00585846",NA,NA,NA
"8739","cg10995925",NA,NA,NA
"8740","cg17709873",NA,NA,NA
"8741","cg11484872",NA,NA,NA
"8742","cg04425624",NA,NA,NA
"8743","cg18656170",NA,NA,NA
"8744","cg23509869",NA,NA,NA
"8745","cg14324675",NA,NA,NA
"8746","cg24211388",NA,NA,NA
"8747","cg21440587",NA,NA,NA
"8748","cg04762213",NA,NA,NA
"8749","cg15765212",NA,NA,NA
"8750","cg27091233",NA,NA,NA
"8751","cg09867157",NA,NA,NA
"8752","cg06241300",NA,NA,NA
"8753","cg14341418",NA,NA,NA
"8754","cg05728656",NA,NA,NA
"8755","cg16842485",NA,NA,NA
"8756","cg24836175",NA,NA,NA
"8757","cg15100639",NA,NA,NA
"8758","cg00746130",NA,NA,NA
"8759","cg27557796",NA,NA,NA
"8760","cg11328149",NA,NA,NA
"8761","cg14437986",NA,NA,NA
"8762","cg23621689",NA,NA,NA
"8763","cg02257681",NA,NA,NA
"8764","cg18055007",NA,NA,NA
"8765","cg01578324",NA,NA,NA
"8766","cg10435003",NA,NA,NA
"8767","cg00071998",NA,NA,NA
"8768","cg12939547",NA,NA,NA
"8769","cg00728602",NA,NA,NA
"8770","cg01505176",NA,NA,NA
"8771","cg13653456",NA,NA,NA
"8772","cg07935151",NA,NA,NA
"8773","cg27573806",NA,NA,NA
"8774","cg18424091",NA,NA,NA
"8775","cg05920090",NA,NA,NA
"8776","cg00929855",NA,NA,NA
"8777","cg07192857",NA,NA,NA
"8778","cg19159162",NA,NA,NA
"8779","cg17384214",NA,NA,NA
"8780","cg14663792",NA,NA,NA
"8781","cg14976276",NA,NA,NA
"8782","cg13510327",NA,NA,NA
"8783","cg07363637",NA,NA,NA
"8784","cg10909324",NA,NA,NA
"8785","cg08612601",NA,NA,NA
"8786","cg14301635",NA,NA,NA
"8787","cg04498679",NA,NA,NA
"8788","cg23538064",NA,NA,NA
"8789","cg17741572",NA,NA,NA
"8790","cg09583599",NA,NA,NA
"8791","cg17680902",NA,NA,NA
"8792","cg06351503",NA,NA,NA
"8793","cg04710641",NA,NA,NA
"8794","cg01883966",NA,NA,NA
"8795","cg24870273",NA,NA,NA
"8796","cg10265786",NA,NA,NA
"8797","cg20284673",NA,NA,NA
"8798","cg21415604",NA,NA,NA
"8799","cg22173227",NA,NA,NA
"8800","cg11847949",NA,NA,NA
"8801","cg07434278",NA,NA,NA
"8802","cg03543593",NA,NA,NA
"8803","cg13823701",NA,NA,NA
"8804","cg03298413",NA,NA,NA
"8805","cg03479797",NA,NA,NA
"8806","cg02937479",NA,NA,NA
"8807","cg05069385",NA,NA,NA
"8808","cg13035743",NA,NA,NA
"8809","cg25426302",NA,NA,NA
"8810","cg17329164",NA,NA,NA
"8811","cg12585943",NA,NA,NA
"8812","cg18699916",NA,NA,NA
"8813","cg16282679",NA,NA,NA
"8814","cg15982308",NA,NA,NA
"8815","cg08049198",NA,NA,NA
"8816","cg26626042",NA,NA,NA
"8817","cg17407908",NA,NA,NA
"8818","cg13910855",NA,NA,NA
"8819","cg08183114",NA,NA,NA
"8820","cg26791659",NA,NA,NA
"8821","cg08592230",NA,NA,NA
"8822","cg14700707",NA,NA,NA
"8823","cg05973262",NA,NA,NA
"8824","cg25391023",NA,NA,NA
"8825","cg09748960",NA,NA,NA
"8826","cg25764570",NA,NA,NA
"8827","cg19248557",NA,NA,NA
"8828","cg10746737",NA,NA,NA
"8829","cg01889448",NA,NA,NA
"8830","cg22282941",NA,NA,NA
"8831","cg04345908",NA,NA,NA
"8832","cg16899306",NA,NA,NA
"8833","cg04576021",NA,NA,NA
"8834","cg17103109",NA,NA,NA
"8835","cg19221044",NA,NA,NA
"8836","cg14493899",NA,NA,NA
"8837","cg15451100",NA,NA,NA
"8838","cg16890093",NA,NA,NA
"8839","cg07504780",NA,NA,NA
"8840","cg12762680",NA,NA,NA
"8841","cg03465320",NA,NA,NA
"8842","cg16853860",NA,NA,NA
"8843","cg00575744",NA,NA,NA
"8844","cg10714284",NA,NA,NA
"8845","cg24421410",NA,NA,NA
"8846","cg14833385",NA,NA,NA
"8847","cg10211788",NA,NA,NA
"8848","cg01909833",NA,NA,NA
"8849","cg26643856",NA,NA,NA
"8850","cg13906813",NA,NA,NA
"8851","cg19921353",NA,NA,NA
"8852","cg12365667",NA,NA,NA
"8853","cg01635061",NA,NA,NA
"8854","cg10143146",NA,NA,NA
"8855","cg10940418",NA,NA,NA
"8856","cg23070585",NA,NA,NA
"8857","cg25535027",NA,NA,NA
"8858","cg07433344",NA,NA,NA
"8859","cg27331144",NA,NA,NA
"8860","cg18189601",NA,NA,NA
"8861","cg14363494",NA,NA,NA
"8862","cg12256228",NA,NA,NA
"8863","cg20557567",NA,NA,NA
"8864","cg10301967",NA,NA,NA
"8865","cg16052901",NA,NA,NA
"8866","cg11368791",NA,NA,NA
"8867","cg13576739",NA,NA,NA
"8868","cg03939485",NA,NA,NA
"8869","cg02990567",NA,NA,NA
"8870","cg26315802",NA,NA,NA
"8871","cg06975739",NA,NA,NA
"8872","cg20225889",NA,NA,NA
"8873","cg20010396",NA,NA,NA
"8874","cg07689821",NA,NA,NA
"8875","cg13303256",NA,NA,NA
"8876","cg06818415",NA,NA,NA
"8877","cg00426056",NA,NA,NA
"8878","cg26974738",NA,NA,NA
"8879","cg09892131",NA,NA,NA
"8880","cg02322621",NA,NA,NA
"8881","cg14666892",NA,NA,NA
"8882","cg07679836",NA,NA,NA
"8883","cg04329454",NA,NA,NA
"8884","cg08301503",NA,NA,NA
"8885","cg12650926",NA,NA,NA
"8886","cg16400825",NA,NA,NA
"8887","cg11406695",NA,NA,NA
"8888","cg06253072",NA,NA,NA
"8889","cg25922239",NA,NA,NA
"8890","cg08332212",NA,NA,NA
"8891","cg20226764",NA,NA,NA
"8892","cg01962826",NA,NA,NA
"8893","cg26424956",NA,NA,NA
"8894","cg03020951",NA,NA,NA
"8895","cg06247172",NA,NA,NA
"8896","cg18380975",NA,NA,NA
"8897","cg02944057",NA,NA,NA
"8898","cg25055477",NA,NA,NA
"8899","cg11061603",NA,NA,NA
"8900","cg11655418",NA,NA,NA
"8901","cg23239444",NA,NA,NA
"8902","cg23043245",NA,NA,NA
"8903","cg07705908",NA,NA,NA
"8904","cg17240454",NA,NA,NA
"8905","cg17043922",NA,NA,NA
"8906","cg12662162",NA,NA,NA
"8907","cg15676488",NA,NA,NA
"8908","cg04506628",NA,NA,NA
"8909","cg14142521",NA,NA,NA
"8910","cg17413703",NA,NA,NA
"8911","cg12542604",NA,NA,NA
"8912","cg13510363",NA,NA,NA
"8913","cg22407458",NA,NA,NA
"8914","cg01108476",NA,NA,NA
"8915","cg21604042",NA,NA,NA
"8916","cg00347904",NA,NA,NA
"8917","cg00635481",NA,NA,NA
"8918","cg06656924",NA,NA,NA
"8919","cg07294541",NA,NA,NA
"8920","cg14960043",NA,NA,NA
"8921","cg00657095",NA,NA,NA
"8922","cg17803089",NA,NA,NA
"8923","cg03030757",NA,NA,NA
"8924","cg14290451",NA,NA,NA
"8925","cg04315264",NA,NA,NA
"8926","cg25830052",NA,NA,NA
"8927","cg00020533",NA,NA,NA
"8928","cg00862770",NA,NA,NA
"8929","cg08636224",NA,NA,NA
"8930","cg25994725",NA,NA,NA
"8931","cg21626086",NA,NA,NA
"8932","cg09082921",NA,NA,NA
"8933","cg21712685",NA,NA,NA
"8934","cg25107791",NA,NA,NA
"8935","cg26823505",NA,NA,NA
"8936","cg11529128",NA,NA,NA
"8937","cg01693108",NA,NA,NA
"8938","cg25324046",NA,NA,NA
"8939","cg15674432",NA,NA,NA
"8940","cg23807646",NA,NA,NA
"8941","cg02412050",NA,NA,NA
"8942","cg24991452",NA,NA,NA
"8943","cg05859264",NA,NA,NA
"8944","cg24155668",NA,NA,NA
"8945","cg05216141",NA,NA,NA
"8946","cg04289385",NA,NA,NA
"8947","cg20951539",NA,NA,NA
"8948","cg04286043",NA,NA,NA
"8949","cg24170535",NA,NA,NA
"8950","cg02964385",NA,NA,NA
"8951","cg23670203",NA,NA,NA
"8952","cg08027745",NA,NA,NA
"8953","cg27394038",NA,NA,NA
"8954","cg03714916",NA,NA,NA
"8955","cg05759269",NA,NA,NA
"8956","cg01306510",NA,NA,NA
"8957","cg10936763",NA,NA,NA
"8958","cg21222430",NA,NA,NA
"8959","cg08179530",NA,NA,NA
"8960","cg21716693",NA,NA,NA
"8961","cg18237405",NA,NA,NA
"8962","cg15591837",NA,NA,NA
"8963","cg26222229",NA,NA,NA
"8964","cg20598389",NA,NA,NA
"8965","cg00734993",NA,NA,NA
"8966","cg16239406",NA,NA,NA
"8967","cg00226923",NA,NA,NA
"8968","cg15512851",NA,NA,NA
"8969","cg02123547",NA,NA,NA
"8970","cg21769943",NA,NA,NA
"8971","cg02187357",NA,NA,NA
"8972","cg22874560",NA,NA,NA
"8973","cg14414819",NA,NA,NA
"8974","cg01907837",NA,NA,NA
"8975","cg06777581",NA,NA,NA
"8976","cg11649001",NA,NA,NA
"8977","cg12667808",NA,NA,NA
"8978","cg14204992",NA,NA,NA
"8979","cg24822446",NA,NA,NA
"8980","cg26824091",NA,NA,NA
"8981","cg26916927",NA,NA,NA
"8982","cg15933546",NA,NA,NA
"8983","cg24760768",NA,NA,NA
"8984","cg09867835",NA,NA,NA
"8985","cg25014318",NA,NA,NA
"8986","cg08851943",NA,NA,NA
"8987","cg26287783",NA,NA,NA
"8988","cg02128567",NA,NA,NA
"8989","cg10844844",NA,NA,NA
"8990","cg08315770",NA,NA,NA
"8991","cg02611419",NA,NA,NA
"8992","cg14948436",NA,NA,NA
"8993","cg01669948",NA,NA,NA
"8994","cg18191162",NA,NA,NA
"8995","cg07336230",NA,NA,NA
"8996","cg14135551",NA,NA,NA
"8997","cg01985396",NA,NA,NA
"8998","cg25366404",NA,NA,NA
"8999","cg03422350",NA,NA,NA
"9000","cg22346765",NA,NA,NA
"9001","cg08709276",NA,NA,NA
"9002","cg22375610",NA,NA,NA
"9003","cg22788223",NA,NA,NA
"9004","cg26523389",NA,NA,NA
"9005","cg01564343",NA,NA,NA
"9006","cg04454050",NA,NA,NA
"9007","cg20095587",NA,NA,NA
"9008","cg01980222",NA,NA,NA
"9009","cg26928682",NA,NA,NA
"9010","cg19005210",NA,NA,NA
"9011","cg06196379",NA,NA,NA
"9012","cg07131544",NA,NA,NA
"9013","cg00387170",NA,NA,NA
"9014","cg03442064",NA,NA,NA
"9015","cg02914379",NA,NA,NA
"9016","cg05345286",NA,NA,NA
"9017","cg03446863",NA,NA,NA
"9018","cg06378976",NA,NA,NA
"9019","cg17391877",NA,NA,NA
"9020","cg12855851",NA,NA,NA
"9021","cg06381133",NA,NA,NA
"9022","cg07967643",NA,NA,NA
"9023","cg20991095",NA,NA,NA
"9024","cg27563210",NA,NA,NA
"9025","cg17767659",NA,NA,NA
"9026","cg08011328",NA,NA,NA
"9027","cg09322949",NA,NA,NA
"9028","cg07964539",NA,NA,NA
"9029","cg25658178",NA,NA,NA
"9030","cg02091100",NA,NA,NA
"9031","cg21690892",NA,NA,NA
"9032","cg02762689",NA,NA,NA
"9033","cg25482967",NA,NA,NA
"9034","cg18568838",NA,NA,NA
"9035","cg19839588",NA,NA,NA
"9036","cg07191600",NA,NA,NA
"9037","cg19448829",NA,NA,NA
"9038","cg24740435",NA,NA,NA
"9039","cg15169162",NA,NA,NA
"9040","cg11276280",NA,NA,NA
"9041","cg03383661",NA,NA,NA
"9042","cg14378057",NA,NA,NA
"9043","cg15679095",NA,NA,NA
"9044","cg00893987",NA,NA,NA
"9045","cg22909962",NA,NA,NA
"9046","cg11898695",NA,NA,NA
"9047","cg20790540",NA,NA,NA
"9048","cg08738040",NA,NA,NA
"9049","cg20681975",NA,NA,NA
"9050","cg10862848",NA,NA,NA
"9051","cg27588902",NA,NA,NA
"9052","cg23696834",NA,NA,NA
"9053","cg24101359",NA,NA,NA
"9054","cg14338887",NA,NA,NA
"9055","cg10056627",NA,NA,NA
"9056","cg24751129",NA,NA,NA
"9057","cg01125463",NA,NA,NA
"9058","cg03790207",NA,NA,NA
"9059","cg20164558",NA,NA,NA
"9060","cg22004151",NA,NA,NA
"9061","cg07076342",NA,NA,NA
"9062","cg13397365",NA,NA,NA
"9063","cg27504991",NA,NA,NA
"9064","cg18159180",NA,NA,NA
"9065","cg05107152",NA,NA,NA
"9066","cg07099407",NA,NA,NA
"9067","cg08747889",NA,NA,NA
"9068","cg21663580",NA,NA,NA
"9069","cg22232206",NA,NA,NA
"9070","cg12940430",NA,NA,NA
"9071","cg19595170",NA,NA,NA
"9072","cg14839932",NA,NA,NA
"9073","cg02760007",NA,NA,NA
"9074","cg16041611",NA,NA,NA
"9075","cg00984602",NA,NA,NA
"9076","cg13678049",NA,NA,NA
"9077","cg17166101",NA,NA,NA
"9078","cg18878034",NA,NA,NA
"9079","cg13260333",NA,NA,NA
"9080","cg24922992",NA,NA,NA
"9081","cg16465769",NA,NA,NA
"9082","cg05885123",NA,NA,NA
"9083","cg13097407",NA,NA,NA
"9084","cg11378686",NA,NA,NA
"9085","cg11928635",NA,NA,NA
"9086","cg25545088",NA,NA,NA
"9087","cg24908499",NA,NA,NA
"9088","cg24236938",NA,NA,NA
"9089","cg00229387",NA,NA,NA
"9090","cg17102807",NA,NA,NA
"9091","cg07805833",NA,NA,NA
"9092","cg19506903",NA,NA,NA
"9093","cg07857181",NA,NA,NA
"9094","cg06132324",NA,NA,NA
"9095","cg14465910",NA,NA,NA
"9096","cg23377693",NA,NA,NA
"9097","cg01344171",NA,NA,NA
"9098","cg04600618",NA,NA,NA
"9099","cg25824330",NA,NA,NA
"9100","cg16666115",NA,NA,NA
"9101","cg08826863",NA,NA,NA
"9102","cg10519140",NA,NA,NA
"9103","cg01993576",NA,NA,NA
"9104","cg00651216",NA,NA,NA
"9105","cg01708236",NA,NA,NA
"9106","cg19109431",NA,NA,NA
"9107","cg00775197",NA,NA,NA
"9108","cg24014661",NA,NA,NA
"9109","cg22970435",NA,NA,NA
"9110","cg05010967",NA,NA,NA
"9111","cg13184442",NA,NA,NA
"9112","cg01500567",NA,NA,NA
"9113","cg05996042",NA,NA,NA
"9114","cg01946401",NA,NA,NA
"9115","cg11806749",NA,NA,NA
"9116","cg05112986",NA,NA,NA
"9117","cg21548414",NA,NA,NA
"9118","cg08748415",NA,NA,NA
"9119","cg04006554",NA,NA,NA
"9120","cg19799744",NA,NA,NA
"9121","cg17142149",NA,NA,NA
"9122","cg11574612",NA,NA,NA
"9123","cg19557537",NA,NA,NA
"9124","cg18630040",NA,NA,NA
"9125","cg20980592",NA,NA,NA
"9126","cg16019620",NA,NA,NA
"9127","cg06673956",NA,NA,NA
"9128","cg14045072",NA,NA,NA
"9129","cg22464186",NA,NA,NA
"9130","cg11848539",NA,NA,NA
"9131","cg17021265",NA,NA,NA
"9132","cg21434440",NA,NA,NA
"9133","cg18841952",NA,NA,NA
"9134","cg23613030",NA,NA,NA
"9135","cg20906802",NA,NA,NA
"9136","cg15002204",NA,NA,NA
"9137","cg20337106",NA,NA,NA
"9138","cg10568944",NA,NA,NA
"9139","cg25786862",NA,NA,NA
"9140","cg05829479",NA,NA,NA
"9141","cg26081162",NA,NA,NA
"9142","cg19862344",NA,NA,NA
"9143","cg04595372",NA,NA,NA
"9144","cg08942800",NA,NA,NA
"9145","cg06403553",NA,NA,NA
"9146","cg09299388",NA,NA,NA
"9147","cg04201526",NA,NA,NA
"9148","cg15435730",NA,NA,NA
"9149","cg19404832",NA,NA,NA
"9150","cg25226247",NA,NA,NA
"9151","cg25593948",NA,NA,NA
"9152","cg09871043",NA,NA,NA
"9153","cg18885346",NA,NA,NA
"9154","cg27168844",NA,NA,NA
"9155","cg16267266",NA,NA,NA
"9156","cg04063348",NA,NA,NA
"9157","cg27638713",NA,NA,NA
"9158","cg14961550",NA,NA,NA
"9159","cg24323031",NA,NA,NA
"9160","cg17648620",NA,NA,NA
"9161","cg02567144",NA,NA,NA
"9162","cg12963312",NA,NA,NA
"9163","cg22248011",NA,NA,NA
"9164","cg25923856",NA,NA,NA
"9165","cg03517000",NA,NA,NA
"9166","cg25567232",NA,NA,NA
"9167","cg15178040",NA,NA,NA
"9168","cg02075593",NA,NA,NA
"9169","cg04340502",NA,NA,NA
"9170","cg00162401",NA,NA,NA
"9171","cg05402265",NA,NA,NA
"9172","cg06616147",NA,NA,NA
"9173","cg26023389",NA,NA,NA
"9174","cg20967220",NA,NA,NA
"9175","cg21195414",NA,NA,NA
"9176","cg00024396",NA,NA,NA
"9177","cg08302713",NA,NA,NA
"9178","cg12013321",NA,NA,NA
"9179","cg21908116",NA,NA,NA
"9180","cg15286372",NA,NA,NA
"9181","cg13281868",NA,NA,NA
"9182","cg12397274",NA,NA,NA
"9183","cg27090087",NA,NA,NA
"9184","cg17063201",NA,NA,NA
"9185","cg13948987",NA,NA,NA
"9186","cg18582689",NA,NA,NA
"9187","cg13830624",NA,NA,NA
"9188","cg05157725",NA,NA,NA
"9189","cg04452713",NA,NA,NA
"9190","cg12400041",NA,NA,NA
"9191","cg21829265",NA,NA,NA
"9192","cg16475089",NA,NA,NA
"9193","cg24373308",NA,NA,NA
"9194","cg22984616",NA,NA,NA
"9195","cg10497569",NA,NA,NA
"9196","cg26430450",NA,NA,NA
"9197","cg16001460",NA,NA,NA
"9198","cg27293353",NA,NA,NA
"9199","cg18239753",NA,NA,NA
"9200","cg02217159",NA,NA,NA
"9201","cg03352153",NA,NA,NA
"9202","cg24500683",NA,NA,NA
"9203","cg21872129",NA,NA,NA
"9204","cg12368241",NA,NA,NA
"9205","cg18887228",NA,NA,NA
"9206","cg07465609",NA,NA,NA
"9207","cg10244047",NA,NA,NA
"9208","cg09747829",NA,NA,NA
"9209","cg04598744",NA,NA,NA
"9210","cg10796979",NA,NA,NA
"9211","cg06638966",NA,NA,NA
"9212","cg06321883",NA,NA,NA
"9213","cg21789545",NA,NA,NA
"9214","cg14579051",NA,NA,NA
"9215","cg26568669",NA,NA,NA
"9216","cg07413497",NA,NA,NA
"9217","cg04086834",NA,NA,NA
"9218","cg22716127",NA,NA,NA
"9219","cg23429696",NA,NA,NA
"9220","cg18403396",NA,NA,NA
"9221","cg15045441",NA,NA,NA
"9222","cg25141674",NA,NA,NA
"9223","cg15717808",NA,NA,NA
"9224","cg24687051",NA,NA,NA
"9225","cg17188169",NA,NA,NA
"9226","cg08124399",NA,NA,NA
"9227","cg00463577",NA,NA,NA
"9228","cg09527362",NA,NA,NA
"9229","cg19339848",NA,NA,NA
"9230","cg26201579",NA,NA,NA
"9231","cg07740989",NA,NA,NA
"9232","cg01536980",NA,NA,NA
"9233","cg01454004",NA,NA,NA
"9234","cg00648153",NA,NA,NA
"9235","cg25537962",NA,NA,NA
"9236","cg23442323",NA,NA,NA
"9237","cg26780404",NA,NA,NA
"9238","cg08009622",NA,NA,NA
"9239","cg15846718",NA,NA,NA
"9240","cg10541994",NA,NA,NA
"9241","cg26174387",NA,NA,NA
"9242","cg10447080",NA,NA,NA
"9243","cg06062132",NA,NA,NA
"9244","cg08222514",NA,NA,NA
"9245","cg04555836",NA,NA,NA
"9246","cg17055145",NA,NA,NA
"9247","cg09617773",NA,NA,NA
"9248","cg25763788",NA,NA,NA
"9249","cg08614481",NA,NA,NA
"9250","cg21607066",NA,NA,NA
"9251","cg06848288",NA,NA,NA
"9252","cg22058458",NA,NA,NA
"9253","cg13176979",NA,NA,NA
"9254","cg26679231",NA,NA,NA
"9255","cg27038197",NA,NA,NA
"9256","cg03080985",NA,NA,NA
"9257","cg15331039",NA,NA,NA
"9258","cg19439399",NA,NA,NA
"9259","cg13297865",NA,NA,NA
"9260","cg22244118",NA,NA,NA
"9261","cg02966329",NA,NA,NA
"9262","cg11654737",NA,NA,NA
"9263","cg15256539",NA,NA,NA
"9264","cg12864853",NA,NA,NA
"9265","cg27472295",NA,NA,NA
"9266","cg15627524",NA,NA,NA
"9267","cg25383093",NA,NA,NA
"9268","cg15185804",NA,NA,NA
"9269","cg24204740",NA,NA,NA
"9270","cg04887278",NA,NA,NA
"9271","cg06836736",NA,NA,NA
"9272","cg24881834",NA,NA,NA
"9273","cg08687825",NA,NA,NA
"9274","cg15269863",NA,NA,NA
"9275","cg21688264",NA,NA,NA
"9276","cg23822915",NA,NA,NA
"9277","cg26130726",NA,NA,NA
"9278","cg21361470",NA,NA,NA
"9279","cg26384034",NA,NA,NA
"9280","cg11763112",NA,NA,NA
"9281","cg22264946",NA,NA,NA
"9282","cg17488985",NA,NA,NA
"9283","cg17966619",NA,NA,NA
"9284","cg24284910",NA,NA,NA
"9285","cg09404334",NA,NA,NA
"9286","cg16590151",NA,NA,NA
"9287","cg04026012",NA,NA,NA
"9288","cg04278702",NA,NA,NA
"9289","cg11990309",NA,NA,NA
"9290","cg07981495",NA,NA,NA
"9291","cg22884082",NA,NA,NA
"9292","cg23588759",NA,NA,NA
"9293","cg25302370",NA,NA,NA
"9294","cg26132665",NA,NA,NA
"9295","cg17341703",NA,NA,NA
"9296","cg10919329",NA,NA,NA
"9297","cg07868688",NA,NA,NA
"9298","cg06598631",NA,NA,NA
"9299","cg08836024",NA,NA,NA
"9300","cg02486845",NA,NA,NA
"9301","cg03786772",NA,NA,NA
"9302","cg13334277",NA,NA,NA
"9303","cg24276445",NA,NA,NA
